,stckIssuCmpyNm,isinCdNm,dvdnBasDt,cashDvdnPayDt,stckGenrDvdnAmt,stckGenrCashDvdnRt,stckGenrDvdnRt,cashGrdnDvdnRt,stckGrdnDvdnRt,basDt
6361,소프트센,,20201231,,0,0,,,,
6362,소프트센,,20020930,,0,0,,,,
6363,소프트센,,20030930,,0,0,,,,
6364,소프트센,,20040930,,0,0,,,,
6365,소프트센,,20060930,,0,0,,,,
6366,소프트센,,20070930,,0,0,,,,
6367,소프트센,,20080930,,0,0,,,,
6368,소프트센,,20090930,,0,0,,,,
6369,소프트센,,20100930,,0,0,,,,
6370,소프트센,,20121231,,0,0,,,,
6371,소프트센,,20131231,,0,0,,,,
6372,소프트센,,20141231,,0,0,,,,
6373,소프트센,,20151231,,0,0,,,,
6374,소프트센,,20161231,,0,0,,,,
6375,소프트센,,20171231,,0,0,,,,
6376,소프트센,,20181231,,0,0,,,,
6377,소프트센,,20191231,,0,0,,,,
6378,소프트센,,20201231,,0,0,,,,
6379,소프트센,,20030930,,0,0,,,,
6380,소프트센,,20040930,,0,0,,,,
6381,소프트센,,20060930,,0,0,,,,
6382,소프트센,,20070930,,0,0,,,,
6383,소프트센,,20080930,,0,0,,,,
6384,소프트센,,20090930,,0,0,,,,
6385,소프트센,,20100930,,0,0,,,,
6386,소프트센,,20121231,,0,0,,,,
6387,소프트센,,20131231,,0,0,,,,
6388,소프트센,,20141231,,0,0,,,,
6389,소프트센,,20151231,,0,0,,,,
6390,소프트센,,20161231,,0,0,,,,
6391,소프트센,,20171231,,0,0,,,,
6392,소프트센,,20181231,,0,0,,,,
6393,소프트센,,20191231,,0,0,,,,
6394,소프트센,,20201231,,0,0,,,,
6395,삼성생명보험,,20000331,,0,10,,,,
6396,삼성생명보험,,20010331,,1000,20,,,,
6397,삼성생명보험,,20020331,,0,20,,,,
6398,삼성생명보험,,20030331,,1500,30,,,,
6399,삼성생명보험,,20040331,,0,30,,,,
6400,삼성생명보험,,20050331,,0,30,,,,
6401,삼성생명보험,,20060331,,0,40,,,,
6402,삼성생명보험,,20070331,,2000,40,,,,
6403,삼성생명보험,,20080331,,0,40,,,,
6404,삼성생명보험,,20090331,,0,40,,,,
6405,삼성생명보험,,20100331,,1125,225,,,,
6406,삼성생명보험,,20110331,,2000,400,,,,
6407,삼성생명보험,,20120331,,2000,400,,,,
6408,삼성생명보험,,20130331,,1500,300,,,,
6409,삼성생명보험,,20131231,,850,170,,,,
6410,삼성생명보험,,20141231,,1800,360,,,,
6411,삼성생명보험,,20151231,,1800,360,,,,
6412,삼성생명보험,,20161231,,1200,240,,,,
6413,삼성생명보험,,20171231,,2000,400,,,,
6414,삼성생명보험,,20181231,,2650,530,,,,
6415,삼성생명보험,,20191231,,2650,530,,,,
6416,삼성생명보험,,20201231,,2500,500,,,,
6417,비트컴퓨터,,19971231,,0,8,,,,
6418,비트컴퓨터,,19981231,,0,8,,,,
6419,비트컴퓨터,,19991231,,0,10,,,,
6420,비트컴퓨터,,19991231,,0,0,,,,
6421,비트컴퓨터,,20001231,,0,5,,,,
6422,비트컴퓨터,,20011231,,0,0,,,,
6423,비트컴퓨터,,20021231,,0,0,,,,
6424,비트컴퓨터,,20031231,,0,0,,,,
6425,비트컴퓨터,,20041231,,0,0,,,,
6426,비트컴퓨터,,20051231,,0,0,,,,
6427,비트컴퓨터,,20061231,,0,0,,,,
6428,비트컴퓨터,,20071231,,0,0,,,,
6429,비트컴퓨터,,20081231,,0,0,,,,
6430,비트컴퓨터,,20091231,,0,0,,,,
6431,비트컴퓨터,,20111231,,45,9,,,,
6432,비트컴퓨터,,20121231,,0,0,,,,
6433,비트컴퓨터,,20131231,,0,0,,,,
6434,비트컴퓨터,,20141231,,0,0,,,,
6435,비트컴퓨터,,20151231,,0,0,,,,
6436,비트컴퓨터,,20161231,,73,14.6,,,,
6437,비트컴퓨터,,20171231,,0,0,,,,
6438,비트컴퓨터,,20181231,,0,0,,,,
6439,비트컴퓨터,,20191231,,61,12.2,,,,
6440,비트컴퓨터,,20201231,,61,12.2,,,,
6441,제이엠아이,,19971231,,0,5,,,,
6442,제이엠아이,,19981231,,0,15,,,,
6443,제이엠아이,,19991231,,0,0,,,,
6444,제이엠아이,,20001231,,0,0,,,,
6445,제이엠아이,,20011231,,0,0,,,,
6446,제이엠아이,,20021231,,0,0,,,,
6447,제이엠아이,,20031231,,0,0,,,,
6448,제이엠아이,,20041231,,0,0,,,,
6449,제이엠아이,,20051231,,0,0,,,,
6450,제이엠아이,,20061231,,0,0,,,,
6451,제이엠아이,,20071231,,0,0,,,,
6452,제이엠아이,,20081231,,0,0,,,,
6453,제이엠아이,,20091231,,100,10,,,,
6454,제이엠아이,,20141231,,20,2,,,,
6455,제이엠아이,,20151231,,0,0,,,,
6456,제이엠아이,,20161231,,0,0,,,,
6457,제이엠아이,,20171231,,0,0,,,,
6458,제이엠아이,,20181231,,0,0,,,,
6459,제이엠아이,,20191231,,0,0,,,,
6460,제이엠아이,,20201231,,0,0,,,,
6461,코너스톤네트웍스,,20141231,,0,0,,,,
6462,코너스톤네트웍스,,20151231,,0,0,,,,
6463,코너스톤네트웍스,,20161231,,0,0,,,,
6464,코너스톤네트웍스,,20181231,,0,0,,,,
6465,코너스톤네트웍스,,20191231,,0,0,,,,
6466,코너스톤네트웍스,,20201231,,0,0,,,,
6467,코너스톤네트웍스,,19971231,,0,12,,,,
6468,코너스톤네트웍스,,19981231,,0,12,,,,
6469,코너스톤네트웍스,,19991231,,0,12,,,,
6470,코너스톤네트웍스,,20001231,,0,0,,,,
6471,코너스톤네트웍스,,20011231,,0,6,,,,
6472,코너스톤네트웍스,,20021231,,0,0,,,,
6473,코너스톤네트웍스,,20031231,,0,0,,,,
6474,코너스톤네트웍스,,20041231,,40,8,,,,
6475,코너스톤네트웍스,,20051231,,0,0,,,,
6476,코너스톤네트웍스,,20061231,,0,0,,,,
6477,코너스톤네트웍스,,20071231,,0,0,,,,
6478,코너스톤네트웍스,,20081231,,0,0,,,,
6479,코너스톤네트웍스,,20091231,,0,0,,,,
6480,코너스톤네트웍스,,20121231,,0,0,,,,
6481,엠케이전자,,19971231,,0,16,,,,
6482,엠케이전자,,19981231,,0,9,,,,
6483,엠케이전자,,19991231,,0,20,,,,
6484,엠케이전자,,20001231,,0,50,,,,
6485,엠케이전자,,20011231,,0,5,,,,
6486,엠케이전자,,20021231,,25,5,,,,
6487,엠케이전자,,20031231,,750,150,,,,
6488,엠케이전자,,20041231,,750,150,,,,
6489,엠케이전자,,20051231,,750,150,,,,
6490,엠케이전자,,20061231,,200,40,,,,
6491,엠케이전자,,20071231,,170,34,,,,
6492,엠케이전자,,20081231,,0,0,,,,
6493,엠케이전자,,20091231,,0,0,,,,
6494,엠케이전자,,20101231,,150,30,,,,
6495,엠케이전자,,20111231,,200,40,,,,
6496,엠케이전자,,20121231,,150,30,,,,
6497,엠케이전자,,20131231,,160,32,,,,
6498,엠케이전자,,20141231,,150,30,,,,
6499,엠케이전자,,20151231,,120,24,,,,
6500,엠케이전자,,20161231,,80,16,,,,
6501,엠케이전자,,20171231,,140,28,,,,
6502,엠케이전자,,20181231,,100,20,,,,
6503,엠케이전자,,20191231,,40,8,,,,
6504,엠케이전자,,20201231,,140,28,,,,
6505,시그네틱스,,20121231,,0,0,,,,
6506,시그네틱스,,20131231,,0,0,,,,
6507,시그네틱스,,20141231,,0,0,,,,
6508,시그네틱스,,20151231,,0,0,,,,
6509,시그네틱스,,20161231,,0,0,,,,
6510,시그네틱스,,20171231,,0,0,,,,
6511,시그네틱스,,20201231,,0,0,,,,
6512,시그네틱스,,20121231,,0,0,,,,
6513,시그네틱스,,20131231,,0,0,,,,
6514,시그네틱스,,20141231,,0,0,,,,
6515,시그네틱스,,20151231,,0,0,,,,
6516,시그네틱스,,20161231,,0,0,,,,
6517,시그네틱스,,20171231,,0,0,,,,
6518,시그네틱스,,20201231,,0,0,,,,
6519,시그네틱스,,20121231,,0,0,,,,
6520,시그네틱스,,20131231,,0,0,,,,
6521,시그네틱스,,20141231,,0,0,,,,
6522,시그네틱스,,20151231,,0,0,,,,
6523,시그네틱스,,20161231,,0,0,,,,
6524,시그네틱스,,20171231,,0,0,,,,
6525,시그네틱스,,20201231,,0,0,,,,
6526,모아텍,,19971231,,0,10,,,,
6527,모아텍,,19981231,,0,20,,,,
6528,모아텍,,19991231,,0,5,,,,
6529,모아텍,,20001231,,0,20,,,,
6530,모아텍,,20011231,,0,20,,,,
6531,모아텍,,20021231,,150,30,,,,
6532,모아텍,,20031231,,250,50,,,,
6533,모아텍,,20041231,,250,50,,,,
6534,모아텍,,20051231,,50,10,,,,
6535,모아텍,,20061231,,50,10,,,,
6536,모아텍,,20071231,,120,24,,,,
6537,모아텍,,20081231,,165,33,,,,
6538,모아텍,,20091231,,215,43,,,,
6539,모아텍,,20101231,,150,30,,,,
6540,모아텍,,20111231,,60,12,,,,
6541,모아텍,,20121231,,0,0,,,,
6542,모아텍,,20141231,,0,0,,,,
6543,모아텍,,20151231,,0,0,,,,
6544,모아텍,,20161231,,0,0,,,,
6545,자화전자,,19981231,,0,0,,,,
6546,자화전자,,19991231,,0,10,,,,
6547,자화전자,,20001231,,0,32,,,,
6548,자화전자,,20011231,,0,32,,,,
6549,자화전자,,20021231,,130,26,,,,
6550,자화전자,,20031231,,170,34,,,,
6551,자화전자,,20041231,,250,50,,,,
6552,자화전자,,20051231,,200,40,,,,
6553,자화전자,,20061231,,150,30,,,,
6554,자화전자,,20071231,,200,40,,,,
6555,자화전자,,20081231,,120,24,,,,
6556,자화전자,,20091231,,120,24,,,,
6557,자화전자,,20101231,,100,20,,,,
6558,자화전자,,20111231,,200,40,,,,
6559,자화전자,,20121231,,300,60,,,,
6560,자화전자,,20131231,,350,70,,,,
6561,자화전자,,20141231,,400,80,,,,
6562,자화전자,,20151231,,400,80,,,,
6563,자화전자,,20161231,,400,80,,,,
6564,자화전자,,20171231,,450,90,,,,
6565,자화전자,,20181231,,200,40,,,,
6566,자화전자,,20191231,,0,0,,,,
6567,자화전자,,20201231,,0,0,,,,
6568,제이씨현시스템,,19971231,,0,0,,,,
6569,제이씨현시스템,,19981231,,0,12,,,,
6570,제이씨현시스템,,19991231,,0,12,,,,
6571,제이씨현시스템,,20001231,,0,12,,,,
6572,제이씨현시스템,,20011231,,0,12,,,,
6573,제이씨현시스템,,20021231,,0,0,,,,
6574,제이씨현시스템,,20031231,,0,0,,,,
6575,제이씨현시스템,,20041231,,100,20,,,,
6576,제이씨현시스템,,20051231,,35,7,,,,
6577,제이씨현시스템,,20061231,,25,5,,,,
6578,제이씨현시스템,,20071231,,40,8,,,,
6579,제이씨현시스템,,20081231,,10,2,,,,
6580,제이씨현시스템,,20091231,,0,0,,,,
6581,제이씨현시스템,,20111231,,20,4,,,,
6582,제이씨현시스템,,20121231,,0,0,,,,
6583,제이씨현시스템,,20131231,,15,3,,,,
6584,제이씨현시스템,,20141231,,15,3,,,,
6585,제이씨현시스템,,20151231,,15,3,,,,
6586,제이씨현시스템,,20161231,,25,5,,,,
6587,제이씨현시스템,,20171231,,100,20,,,,
6588,제이씨현시스템,,20181231,,70,14,,,,
6589,제이씨현시스템,,20191231,,0,0,,,,
6590,제이씨현시스템,,20201231,,70,14,,,,
6591,좋은사람들,,19971231,,0,5,,,,
6592,좋은사람들,,19981231,,0,3,,,,
6593,좋은사람들,,19991231,,0,10,,,,
6594,좋은사람들,,20001231,,0,12,,,,
6595,좋은사람들,,20011231,,0,20,,,,
6596,좋은사람들,,20021231,,125,25,,,,
6597,좋은사람들,,20031231,,50,10,,,,
6598,좋은사람들,,20041231,,60,12,,,,
6599,좋은사람들,,20051231,,125,25,,,,
6600,좋은사람들,,20061231,,125,25,,,,
6601,좋은사람들,,20071231,,100,20,,,,
6602,좋은사람들,,20081231,,0,0,,,,
6603,좋은사람들,,20091231,,50,10,,,,
6604,좋은사람들,,20101231,,50,10,,,,
6605,좋은사람들,,20121231,,20,4,,,,
6606,좋은사람들,,20131231,,0,0,,,,
6607,좋은사람들,,20141231,,10,2,,,,
6608,좋은사람들,,20151231,,0,0,,,,
6609,좋은사람들,,20161231,,0,0,,,,
6610,좋은사람들,,20171231,,0,0,,,,
6611,좋은사람들,,20181231,,0,0,,,,
6612,좋은사람들,,20191231,,0,0,,,,
6613,좋은사람들,,20201231,,0,0,,,,
6614,럭슬,,20001231,,0,20,,,,
6615,럭슬,,20011231,,0,20,,,,
6616,럭슬,,20021231,,150,30,,,,
6617,럭슬,,20031231,,150,30,,,,
6618,럭슬,,20041231,,50,10,,,,
6619,럭슬,,20051231,,60,12,,,,
6620,럭슬,,20061231,,25,5,,,,
6621,럭슬,,20071231,,100,20,,,,
6622,럭슬,,20081231,,100,20,,,,
6623,럭슬,,20091231,,100,20,,,,
6624,럭슬,,20101231,,100,20,,,,
6625,럭슬,,20111231,,100,20,,,,
6626,럭슬,,20121231,,100,20,,,,
6627,럭슬,,20151231,,0,0,,,,
6628,럭슬,,20161231,,0,0,,,,
6629,럭슬,,20171231,,0,0,,,,
6630,럭슬,,20181231,,0,0,,,,
6631,티비씨,,20171231,,10,2,,,,
6632,티비씨,,20181231,,10,2,,,,
6633,티비씨,,20191231,,16,3.2,,,,
6634,티비씨,,20201231,,10,2,,,,
6635,티비씨,,20111231,,150,3,,,,
6636,티비씨,,20121231,,60,1.2,,,,
6637,티비씨,,20131231,,200,4,,,,
6638,티비씨,,20141231,,150,3,,,,
6639,티비씨,,20151231,,150,3,,,,
6640,티비씨,,20161231,,100,2,,,,
6641,티비씨,,20091231,,0,4.07,,,,
6642,티비씨,,20101231,,215,4.3,,,,
6643,제이티비씨스튜디오,,20021231,,0,0,,,,
6644,인터파크,,19991231,,0,0,,,,
6645,인터파크,,20001231,,0,0,,,,
6646,인터파크,,20011231,,0,0,,,,
6647,인터파크,,20021231,,0,0,,,,
6648,인터파크,,20031231,,0,0,,,,
6649,인터파크,,20041231,,0,0,,,,
6650,인터파크,,20051231,,0,0,,,,
6651,인터파크,,20061231,,0,0,,,,
6652,인터파크,,20071231,,0,0,,,,
6653,인터파크,,20081231,,0,0,,,,
6654,인터파크,,20091231,,0,0,,,,
6655,인터파크,,20121231,,30,6,,,,
6656,인터파크,,20131231,,30,6,,,,
6657,인터파크,,20141231,,30,6,,,,
6658,인터파크,,20151231,,30,6,,,,
6659,인터파크,,20161231,,50,10,,,,
6660,인터파크,,20171231,,50,10,,,,
6661,인터파크,,20181231,,50,10,,,,
6662,인터파크,,20191231,,70,14,,,,
6663,인터파크,,20201231,,20,4,,,,
6664,서희건설,,19991231,,0,5,,,,
6665,서희건설,,20001231,,0,10,,,,
6666,서희건설,,20011231,,0,8.2,,,,
6667,서희건설,,20021231,,41,8.2,,,,
6668,서희건설,,20031231,,35,7,,,,
6669,서희건설,,20041231,,35,7,,,,
6670,서희건설,,20051231,,40,8,,,,
6671,서희건설,,20051231,,0,0,,,,
6672,서희건설,,20061231,,45,9,,,,
6673,서희건설,,20071231,,50,10,,,,
6674,서희건설,,20081231,,40,8,,,,
6675,서희건설,,20091231,,20,4,,,,
6676,서희건설,,20101231,,15,3,,,,
6677,서희건설,,20111231,,10,2,,,,
6678,서희건설,,20121231,,0,0,,,,
6679,서희건설,,20131231,,0,0,,,,
6680,서희건설,,20141231,,0,0,,,,
6681,서희건설,,20151231,,0,0,,,,
6682,서희건설,,20161231,,10,2,,,,
6683,서희건설,,20171231,,15,3,,,,
6684,서희건설,,20181231,,15,3,,,,
6685,서희건설,,20191231,,30,6,,,,
6686,서희건설,,20201231,,40,8,,,,
6687,유니셈,,19991231,,0,0,,,,
6688,유니셈,,20001231,,0,10,,,,
6689,유니셈,,20021231,,0,0,,,,
6690,유니셈,,20031231,,0,0,,,,
6691,유니셈,,20041231,,0,0,,,,
6692,유니셈,,20051231,,0,0,,,,
6693,유니셈,,20061231,,50,10,,,,
6694,유니셈,,20071231,,60,12,,,,
6695,유니셈,,20081231,,0,0,,,,
6696,유니셈,,20091231,,0,0,,,,
6697,유니셈,,20141231,,0,0,,,,
6698,유니셈,,20151231,,60,12,,,,
6699,유니셈,,20161231,,40,8,,,,
6700,유니셈,,20171231,,60,12,,,,
6701,유니셈,,20181231,,60,12,,,,
6702,유니셈,,20191231,,50,10,,,,
6703,유니셈,,20201231,,80,16,,,,
6704,에스에스컴텍,,19991231,,0,10,,,,
6705,에스에스컴텍,,20001231,,0,20,,,,
6706,에스에스컴텍,,20011231,,0,10,,,,
6707,에스에스컴텍,,20021231,,0,0,,,,
6708,에스에스컴텍,,20031231,,0,0,,,,
6709,에스에스컴텍,,20041231,,50,10,,,,
6710,에스에스컴텍,,20051231,,70,14,,,,
6711,에스에스컴텍,,20061231,,0,0,,,,
6712,에스에스컴텍,,20071231,,0,0,,,,
6713,에스에스컴텍,,20081231,,0,0,,,,
6714,에스에스컴텍,,20091231,,0,0,,,,
6715,에스에스컴텍,,20121231,,0,0,,,,
6716,에스에스컴텍,,20131231,,0,0,,,,
6717,에스에스컴텍,,20141231,,0,0,,,,
6718,에스에스컴텍,,20151231,,0,0,,,,
6719,에스에스컴텍,,20161231,,0,0,,,,
6720,에프에스티,,19991231,,0,0,,,,
6721,에프에스티,,20021231,,0,0,,,,
6722,에프에스티,,20031231,,0,0,,,,
6723,에프에스티,,20041231,,0,0,,,,
6724,에프에스티,,20051231,,0,0,,,,
6725,에프에스티,,20061231,,0,0,,,,
6726,에프에스티,,20071231,,0,0,,,,
6727,에프에스티,,20081231,,0,0,,,,
6728,에프에스티,,20091231,,0,0,,,,
6729,에프에스티,,20121231,,0,0,,,,
6730,에프에스티,,20131231,,0,0,,,,
6731,에프에스티,,20141231,,80,16,,,,
6732,에프에스티,,20151231,,80,16,,,,
6733,에프에스티,,20161231,,80,16,,,,
6734,에프에스티,,20171231,,80,16,,,,
6735,에프에스티,,20181231,,80,16,,,,
6736,에프에스티,,20191231,,80,16,,,,
6737,에프에스티,,20201231,,100,20,,,,
6738,성도이엔지,,19991231,,0,5,,,,
6739,성도이엔지,,20001231,,0,15,,,,
6740,성도이엔지,,20011231,,0,10,,,,
6741,성도이엔지,,20021231,,0,0,,,,
6742,성도이엔지,,20031231,,40,8,,,,
6743,성도이엔지,,20041231,,60,12,,,,
6744,성도이엔지,,20051231,,120,24,,,,
6745,성도이엔지,,20061231,,80,16,,,,
6746,성도이엔지,,20071231,,0,0,,,,
6747,성도이엔지,,20081231,,0,0,,,,
6748,성도이엔지,,20091231,,100,20,,,,
6749,성도이엔지,,20101231,,50,10,,,,
6750,성도이엔지,,20111231,,50,10,,,,
6751,성도이엔지,,20121231,,50,10,,,,
6752,성도이엔지,,20131231,,70,14,,,,
6753,성도이엔지,,20141231,,50,10,,,,
6754,성도이엔지,,20151231,,50,10,,,,
6755,성도이엔지,,20161231,,100,20,,,,
6756,성도이엔지,,20171231,,150,30,,,,
6757,성도이엔지,,20181231,,100,20,,,,
6758,성도이엔지,,20191231,,50,10,,,,
6759,성도이엔지,,20201231,,200,40,,,,
6760,에코플라스틱,,20001231,,0,15,,,,
6761,에코플라스틱,,20011231,,0,10,,,,
6762,에코플라스틱,,20021231,,100,10,,,,
6763,에코플라스틱,,20031231,,50,10,,,,
6764,에코플라스틱,,20041231,,50,10,,,,
6765,에코플라스틱,,20051231,,50,10,,,,
6766,에코플라스틱,,20061231,,50,10,,,,
6767,에코플라스틱,,20071231,,50,10,,,,
6768,에코플라스틱,,20081231,,50,10,,,,
6769,에코플라스틱,,20091231,,0,0,,,,
6770,에코플라스틱,,20101231,,60,12,,,,
6771,에코플라스틱,,20111231,,60,12,,,,
6772,에코플라스틱,,20121231,,50,10,,,,
6773,에코플라스틱,,20131231,,50,10,,,,
6774,에코플라스틱,,20141231,,50,10,,,,
6775,에코플라스틱,,20151231,,50,10,,,,
6776,에코플라스틱,,20161231,,20,4,,,,
6777,에코플라스틱,,20171231,,0,0,,,,
6778,에코플라스틱,,20181231,,0,0,,,,
6779,에코플라스틱,,20191231,,30,6,,,,
6780,에코플라스틱,,20201231,,30,6,,,,
6781,파인디지털,,20051231,,50,10,,,,
6782,파인디지털,,20061231,,50,10,,,,
6783,파인디지털,,20071231,,0,0,,,,
6784,파인디지털,,20081231,,0,0,,,,
6785,파인디지털,,20091231,,0,0,,,,
6786,파인디지털,,20101231,,100,20,,,,
6787,파인디지털,,20111231,,50,10,,,,
6788,파인디지털,,20121231,,100,20,,,,
6789,파인디지털,,20131231,,100,20,,,,
6790,파인디지털,,20141231,,100,20,,,,
6791,파인디지털,,20151231,,100,20,,,,
6792,파인디지털,,20161231,,50,10,,,,
6793,파인디지털,,20171231,,50,10,,,,
6794,파인디지털,,20181231,,50,10,,,,
6795,파인디지털,,20191231,,50,10,,,,
6796,파인디지털,,20201231,,100,20,,,,
6797,파인디지털,,20001231,,0,20,,,,
6798,파인디지털,,20011231,,0,20,,,,
6799,파인디지털,,20021231,,25,5,,,,
6800,파인디지털,,20031231,,100,20,,,,
6801,파인디지털,,20041231,,50,10,,,,
6802,현대에이치티,,20001231,,0,10,,,,
6803,현대에이치티,,20011231,,0,12,,,,
6804,현대에이치티,,20021231,,70,14,,,,
6805,현대에이치티,,20031231,,110,22,,,,
6806,현대에이치티,,20041231,,90,18,,,,
6807,현대에이치티,,20051231,,100,20,,,,
6808,현대에이치티,,20061231,,100,20,,,,
6809,현대에이치티,,20071231,,150,30,,,,
6810,현대에이치티,,20081231,,100,20,,,,
6811,현대에이치티,,20091231,,0,0,,,,
6812,현대에이치티,,20121231,,0,0,,,,
6813,현대에이치티,,20131231,,0,0,,,,
6814,현대에이치티,,20141231,,70,14,,,,
6815,현대에이치티,,20151231,,100,20,,,,
6816,현대에이치티,,20161231,,130,26,,,,
6817,현대에이치티,,20171231,,200,40,,,,
6818,현대에이치티,,20181231,,300,60,,,,
6819,현대에이치티,,20191231,,300,60,,,,
6820,현대에이치티,,20201231,,350,70,,,,
6821,이건홀딩스,,20000930,,0,10,,,,
6822,이건홀딩스,,20010930,,0,10,,,,
6823,이건홀딩스,,20020930,,0,12,,,,
6824,이건홀딩스,,20030930,,1000,20,,,,
6825,이건홀딩스,,20040930,,500,10,,,,
6826,이건홀딩스,,20050930,,140,14,,,,
6827,이건홀딩스,,20060930,,140,14,,,,
6828,이건홀딩스,,20061231,,0,0,,,,
6829,이건홀딩스,,20071231,,140,14,,,,
6830,이건홀딩스,,20081231,,60,6,,,,
6831,이건홀딩스,,20091231,,80,8,,,,
6832,이건홀딩스,,20101231,,50,5,,,,
6833,이건홀딩스,,20111231,,50,5,,,,
6834,이건홀딩스,,20121231,,50,5,,,,
6835,이건홀딩스,,20131231,,50,5,,,,
6836,이건홀딩스,,20141231,,30,3,,,,
6837,이건홀딩스,,20151231,,30,3,,,,
6838,이건홀딩스,,20161231,,30,3,,,,
6839,이건홀딩스,,20171231,,50,5,,,,
6840,이건홀딩스,,20181231,,70,7,,,,
6841,이건홀딩스,,20191231,,70,7,,,,
6842,이건홀딩스,,20201231,,70,7,,,,
6843,이건홀딩스,,20050930,,200,20,,,,
6844,이건홀딩스,,20060930,,200,20,,,,
6845,이건홀딩스,,20061231,,0,0,,,,
6846,이건홀딩스,,20071231,,200,20,,,,
6847,세중,,20001231,,0,35.4,,,,
6848,세중,,20011231,,0,35.4,,,,
6849,세중,,20021231,,0,0,,,,
6850,세중,,20031231,,0,0,,,,
6851,세중,,20041231,,0,0,,,,
6852,세중,,20051231,,0,0,,,,
6853,세중,,20061231,,100,20,,,,
6854,세중,,20071231,,0,0,,,,
6855,세중,,20081231,,0,0,,,,
6856,세중,,20091231,,100,20,,,,
6857,세중,,20101231,,100,20,,,,
6858,세중,,20111231,,100,20,,,,
6859,세중,,20121231,,100,20,,,,
6860,세중,,20131231,,100,20,,,,
6861,세중,,20141231,,100,20,,,,
6862,세중,,20151231,,100,20,,,,
6863,세중,,20161231,,100,20,,,,
6864,세중,,20171231,,0,0,,,,
6865,세중,,20181231,,0,0,,,,
6866,세중,,20191231,,0,0,,,,
6867,세중,,20201231,,0,0,,,,
6868,다산네트웍스,,20001231,,0,30,,,,
6869,다산네트웍스,,20001231,,0,0,,,,
6870,다산네트웍스,,20021231,,0,0,,,,
6871,다산네트웍스,,20031231,,0,0,,,,
6872,다산네트웍스,,20041231,,0,0,,,,
6873,다산네트웍스,,20060930,,500,100,,,,
6874,다산네트웍스,,20061231,,125,25,,,,
6875,다산네트웍스,,20071231,,0,0,,,,
6876,다산네트웍스,,20081231,,0,0,,,,
6877,다산네트웍스,,20091231,,0,0,,,,
6878,다산네트웍스,,20121231,,0,0,,,,
6879,다산네트웍스,,20141231,,0,0,,,,
6880,다산네트웍스,,20151231,,0,0,,,,
6881,다산네트웍스,,20161231,,0,0,,,,
6882,다산네트웍스,,20171231,,0,0,,,,
